question,answer
"I am also going to need a place to stay - somewhere in the north, I think.",there are 5 guesthouses in the north ranging from 3 to 4 stars. do you need internet or parking?
"I don't need parking, but I would like to make sure it is a hotel, not a guesthouse.","There are 2 hotels in the north, Ashley hotel and lovell lodge. Both are moderately priced, do you have a preference between them?"
"Hi, I am looking for a r star place to stay that has free wifi.",How many stars would you like?
Four stars please.,"I have 21 that have 4 stars, 18 are guest houses and 3 are hotels. Do you have a preference to area or type of place?"
I would like something in the north and has free wifi and free parking if possible.,"I have the Acorn Guesthouse, Arbury Lodge Guesthouse, and Archway House in that area all with free wifi and parking. Can I book one of these for you?"
Can you book the Acorn Guesthouse for Thursday?,I'll be happy to. How many people in your party? And how many nights will you be staying?
I would like to look into more tourist information.,"OK, I can definitely help you out, but I will need some more information from you first!"
"No problem, what would you like to know?","Are you looking for an attraction? If so, what type, and where?"
Yes. I am looking for a theatre.,How about the adc theatre located in the centre area at park street? Would you like more information on this theatre?
"Yes, can I have the phone number? I am also looking for a place to stay in the west, with a moderate price range, free parking, and a star of 3.","The phone number is 01223300085. I have a perfect match for you, Hobsons House, located at 96 barton road. Do you need more information or do you want to book now?"
I am looking for a place to stay. The hotel should be in the type of guesthouse and should include free wifi,There are 23 guesthouses with free wifi. What price range or area do you prefer?
I would prefer a price range of expensive,It seems that there are no guesthouses in the expensive price range. Can I offer you a different price range or a different type of hotel?
How about moderate price range with a star of 4?,There are several. Do you have a preference for area?
Area doesn't matter but I need to know if they have free parking,I have discovered 9 choices fitting your description. May I recommend the Archway House? It's on Gilbert Road.
"Sounds great, Thank you.",You're welcome. Would you like me to make a reservation in your name?
I am planning a trip in cambridge,"Okay. I can help you find a restaurant or hotel, look for tourist information, book a train or taxi. How may I help you ?"
I need a train going to Broxbourne that leaves after 8:00 on Monday,TR5517 will leave at 08:01 and arrive by 09:01. Would you like to book seats?
"That's leaving from Cambridge, right? If so, then yes, book me one seat, and give me the reference number, thanks!",That is correct! One ticket has been booked and your reference number is WB6YZLP0 . Is there anything else I can assist you with?
I need to find a hotel in the south please,"I'm sorry, but I'm experiencing a system error. Can you please restate your request?"
"Uh, I want to find a place to go in town. I really want to look at some of the colleges.",Certainly. The town has many colleges to look at. Is there any particular area of the town you'd like to narrow it down to?
Not really. Any college would be great.,How about Christ's College? It's located in the centre of town at Saint Andrew's Street.
That sounds great! What's the postcode?,The postcode is cb23bu. Anything else I can find for you?
I am looking for a moderate price placed to say in the North side of the city please.,"There are several that fit the bill. I could recommend Limehouse. Would you like me to help you book there, or are there other factors you'd like to consider?"
As long as there is available parking I'd like to book my reservation there please.,I can book you at the Limehouse. when would you like the reservation?
I need to find a train out of King's Lynn that will arrive by 17:45.,Can you please provide me with destination of the train so I can better assist you?
"Cambridge, and it will be on sunday.",I have train TR6003 leaving cambridge at 5:11 and arriving at 5:58 on sunday.
That sounds great. Can you book me 4 tickets on that train please?,"Booking was successful, the total fee is 31.36 GBP payable at the station . Reference number is : 8K88DU7K ."
Awesome! I also need help finding a place to stay in the South. Not driving so don't need parking.,I have 4 options available. Do you have a preference of guesthouse or hotel and price range?
