question,answer
Free is great for entrance fee. I'll just need the postcode.,Cafe Jello gallery is free. Their postcode is cb30af.
I'm also looking for a train to leave after 12:30,"there is a train leaving for london kings cross at 13:00, would you like me to book a seat for you?"
"Yes. I'm looking for a train, please.",Of course. Where will you be departing from and arriving? When would you like to leave?
I need to leave from Cambridge on Sunday.,"There are 202 trains leaving cambridge on sunday, do you have a destination or time?"
"Well, I'm thinking I need to leave sometime after 10:45 for Norwich.",There is a train leaving Cambridge for Norwich at 11:36 which arrives at 12:55. Shall I book it for you?
I am looking for a restaurant in the center that serves asian oriental food.,There are 4 Asian restaurants in the centre. What price range are you looking for?
I'm looking for moderately priced restaurants.,"Sure, how about dojo noodle bar?"
That sounds good. Can I get a table for 6 on Thursday at 20:00?,You're reference number is W3BAE5PR . Is there anything else I can help you with?
Thanks. I need a train for the same day but it needs to arrive by 09:30.,Sure. Where are you departing from and where do you need to go?
"I'm looking for a train to depart Cambridge leaving on Wednesday, can you help me?",There are over 200 trains departing Cambridge on Wednesday. What will be your destination?
I will be leaving from Cambridge. I need to go to Peterborough.,There are 38 trains leaving from cambridge to peterborough. What time you would like to leave?
I would like to leave after 14:00 and make a booking.,I can book you on the TR 3587 leaving at 14:06 and arriving by 14:56. Would that be good?
"Yes,and the reference number as well, please.",I will be glad to book this for you and get a reference number. Do you only need one ticket for yourself?
Are there any expensive european restaurants around?,I found 5 expensive european restaurants. Which area of town would you like to look in?
"I don't have a preference, what do you recommend? I'll need the area, address and phone please.","City Stop Restaurant, 01223363270, post code is, cb41uy,Cambridge City Football Club Milton Road Chesterton. Anything else?"
I also need a train leaving cambridge after 21:15.,What is your destination?
i need it to go to london liverpool street,I have several. Is there a time you would like to arrive by?
Saturday train from Norwich please.,The train from Norwich to Cambridge is about 45 minutes. Do you have a preferred departure or arrival time?
Yes please. I would like to arrive by 14:00.,The best response I have to that is a train arriving at 13:35. Would you like me to book that option for you?
"Yes, for 7 people please.","You have been successfully booked for 7 people on Train TR2334, Reference number 01MDBEIB . It departs Norwich at 12:16. Your total cost is 98.56 and is payable at the station."
I am also looking for a place to stay. I'd like a hotel with a star of 4 of course that will include free parking.,"I will book it for you,is there anything else I can do for you ?"
"Before you book, the hotel has to be in the north, also. Do you have a hotel meeting my needs?",The Cambridge Belfry is perfect for you. Would you like me to book it?
"Yes, please book that for the same group of people for 4 nights the same day. Wednesday would work also, and I need the reference number.","Unfortunately, I can't book either days for you."
I'm just looking for a cool place to go later.,Which area do you want to go to?
"I would like to visit a college, what would the entrance fee be?",Almost all of them are free. Christ's college is famous and free. What part of town do you prefer?
I don't prefer a part of town. I need to find a train to get there. Can you help me with that too?,"Yes, when would you like to travel?"
I would like to leave on tuesday.,Christ's college is located in Centre. Where will you be departing from on Tuesday and what time?
hold the phone. what is the entrance fee for christ's college?,Christ's College is free admission.
Can you help me find a train coming from cambridge leaving on thursday?,There are 202 trains departing Cambridge on Thursday. Where do you plan to head to that day?
I will be going to Leichester.,Yes I have many options. What time would you like to leave or arrive by?
I want to arrive by 21:30 if possible.,"Train TR3255 is arriving at 21:06,is that okay for you?"
I am looking for something to do in the centre of town.,Do you have a particular preference on what you want to see?
No I don't have a preference for exactly what it is.,"All Saints Church is a nice place to visit, and it's free to get in."
"Okay, that's great to know. Thank you. Now I will also need help finding a train please.",I can help you with that. Please let me know what day and time you want to leave and where you'll be leaving from.
I will leaving on tuesday and need to leave after 8:30.,Can I get your destination please?
My destination is Cambridge. I will be leaving from Birmingham New Street.,Train 2761 leaves birmingham new street tuesday at 08:40. How does that sound?
"Hi there. I've heard great things about the Grafton Hotel Restaurant. Can you find me some details about it, please?","I can do that. The Grafton hotel restaurant is located in the east area, it serves British and is in the expensive price range."
