question,answer
Could you recommend an Indian restaurant in the same price range?,"Sure, there are 4 indian restaurants in the moderate price range. Do you prefer a certain part of town?"
"no, I don't care.","How about Curry Prince, which is in the east part of town and serves Indian food?"
I am looking for a train going to Cambridge leaving on Wednesday.,TR5725 From London kings cross to Cambridge Wednesday leaving at 05:17. Does that work for you?
It really needs to depart from Norwich so I can arrive by 13:15,"Certainly, you can leave Norwich Wednesday at 10:16 and arrive by 11:35, or leave at 11:16 and arrive by 12:35. Which would you like?"
"I'll take 5 tickets on the 11:16, please. Any may I have the reference number?",I was able to book that. The reference number is BY848B54 . 88 GBP is payable at the station.
i will be in Cambridge and i need a place to go in the east,"Sure, what type of attraction are you interested in?"
Anything in the east.,can yo narrow that down
I don't care really. What is one of the most popular ones?,Camboats is a nice place that I reccommend
"Can you give me the postcode, please?",The postcode is cb58sx. How else can I assist you?
I am looking for a restaurant in the moderate price range that serves Indian food.,do you have a preference as to what part of town?
I don't care.,"Curry prince is an indian restaurant, in the moderate price range and in the east. Do you want the address and phone number?"
Indian food,Rajmahal is an Indian restaurant in the east part of town and in the moderate price range. How does that sound?
I'm looking for a restaurant called de luca cucina and bar,"No problem, I've got it right here. They are located at 83 Regent Street and their phone number is 01223356666, is there anything else?"
Yes can you help me with a reservation for Monday night at 18:15?,"Yes, I can. How many seats do you need?"
Just two. It's for my wife and I.,"I am sorry I don't have that available, perhaps you would like to try another place to dine?"
"I'm looking for somewhere to eat in the centre part of town, somewhere nice, price is no object.",There are quite a few restaurants. What cuisine would you like?
I would like the restaurant to have Indian food.,How about Curry garden? It looks great.
That sounds good. I would like to book a table for 2 people on Friday at 17:15.,"Sorry, the restaurant can't accomodate you. Want to try another day or time?"
I'm traveling to Cambridge and looking forward to their restaurants. I need a place to stay while I'm there.,What hotel type are you interested in ? what area will you be staying in?
I need to find a place in the east side and the pricerange should be expensive. I also need free parking,The Express by Holiday Inn Cambridge would fit all of your needs. It's a 2 star hotel and offers free internet.
"Perfect. I need a room for 3 people, two nights starting from wednesday.",The booking was successful. Here is your reference number: 6DAJ8EHD
Thank you for helping me.,Was there anything else I could help you with today?
"Yes, actually. I'm looking for information on expensive restaurants with creative food.",I'm sorry I don't have anything like that available. Is there another type of food that interests you?
I'm looking for a 4 star hotel. Can't wait to check out Cambridge.,Yes I have both guesthouses and hotels that are 4 stars. Any preference on amenities or price?
I need it to have free parking too.,I can suggest allenbell.
is it expensive?,no quite cheap actually
"Hmm, I don't usually like the cheaper places. How about anything that is moderately priced?",There is nothing that matches your criteria.
No problem. I would like a place to eat. Chinese food around the centre of town.,Okay I have many choices. Do you have a preference for price?
yes is should be expensive,I've heard great things about HK fusion.
"Actually, I am looking for one that is in the same price range as the hotel for 3 people at 14:45 on Monday.",I have 3 options for moderately priced Chinese in the centre. I would suggest jinling noodle bar.
I am looking for a nightclub to visit while in town.,There are six nightclubs in town; 5 in the centre and 1 in the south. Do you have a location or other preference?
Yes i would like to be in the center.,"I have 5 nightclubs in the centre area, my personal recommendation is the soul tree nightclub, would you like more information on the soul tree?"
