question,answer
"Any area is fine, can you book one for 7 people for 2 nights starting on wednesday?","I'm sorry, apparently none of our guesthouses can accommodate 7 people for 2 nights on Wednesday. Would you like to try a different day or stay period?"
Hmm. I suppose we could leave a little sooner. Are there any that can accommodate us for one night?,"I was able to book you A and B guesthouse for 1 night, reference number is EQG0KVRJ"
Hi I am looking for the attraction Corpus Christi can you find it for me?,Corpus Christi is located at king's parade in the centre of the town.
"Super, I'm right by there... what kind of an attraction is Corpus Christi?",it is a college located on king's parade
Okay. I'm also looking for a restaurant called Restaurant Alimentum.,"Sure, I've located that for you. What information would you like?"
I am checking on the train schedule from Peterborough to Cambridge.,Sure many trains use that route. It would be helpful if you could narrow down a specific travel time.
I want to leave after 10:00.,What day do you want to depart?
i want to depart on thursday.,TR418 leaves at 10:19. Whould you like me to book it?
I will book it myself.,OK - is there anything else I can help you with today?
I would like to blow my budget at an expensive restaurant in the centre area.,Sounds like you are celebrating. What type of food do you want to have?
I'd love to have some Persian food.,"Unfortunately, there aren't any expensive Persian restaurants in the center of town. Are you interested in a different type of expensive food?"
how about one that serves european food?,I could recommend Eraina. It is expensive and serves European food in the center.
Sounds perfect. Can you book me a table for 2 at 17:45 on wednesday?,"I have booked a table for two at Eraina. Your reservation is at 17:45 on Wednesday, and your reference number is QEYTLGLK . Can I help you with anything else?"
"Hello I am looking for a nice restaurant nearby that serve Portuguese , but I would also like the prices very affordable",Nandos is in the south area and they have wonderful Portuguese food! Would you like me to book that?
Are they a cheap restaurant? I want to save money for all the other plans we have during our trip.,yes. nandos city centre fits your wants.
Great! Could you book a table there for 5 people on Thursday? We'd like to eat at 19:00.,Your table has been reserved for 15 minutes and your reference number is M1K2Y25N on Thursday at 19:00 for 5 people.
Thank you. I also want to go to a museum.,There are several museums available. What part of town would you prefer?
I am looking for places to see in town. Can you help me?,Cambridge offers many attractions. Is there a certain part of town or type of attraction you'd like to narrow your search down to?
"I really don't have a preference. I'll let you pick! I'll need the address, postcode and the phone number. Thanks so much!","Little saint mary's church is an architecture site, their address is little saint mary's lane, and postcode is cb21qy, and the phone number is 01223366202"
Thank you. I'm also looking for a train that leaves on Monday. It will need to leave after 21:45.,what is your destination.
I am looking for entertainment in the east of town.,The east has both the funky fun house and cherry hinton hall and grounds. looking for something in particular?
What are their entrance fees?,I don't know what their entrance fees are. I can give you the phone numbers to call both of these places.
"Can you please get me the entrance fee, address and phone number for these.",Cherry hinton hall and grounds phone is 01223446104. I have no information on the entrance fee.
"Thank you. I also need a train to Cambridge, arriving by 19:15",On what day will you travel?
